Variable;Uncorrelated_Estimate;Uncorrelated_Std. Error;Uncorrelated_t-value;Uncorrelated_Pr(>|t|);Correlated_Estimate;Correlated_Std. Error;Correlated_t-value;Correlated_Pr(>|t|)
h2.RecipientISO_CIV;-0.00405833394021029;0.0332663383628974;-0.121995210171271;0.902902811666724;0.0052777165679717;0.0324080419795118;0.162852065277756;0.870634913241355
h2.RecipientISO_CMR;0.00104777239195233;0.0297404730057475;0.0352305221154299;0.971895924203482;0.0142766375213583;0.0289770679966864;0.492687442462809;0.622233451919817
h2.RecipientISO_ETH;0.0793672086214567;0.0741333051934453;1.07060124210507;0.284348764743394;0.102863166356389;0.0722346692470635;1.42401380706219;0.15444247528124
h2.RecipientISO_GHA;0.00702510202882125;0.0282016061413154;0.24910290547351;0.803281182044759;0.0189360292357305;0.0274823170913674;0.689025935214123;0.490806946757262
h2.RecipientISO_HND;0.117017265532449;0.0251854282311262;4.6462289407424;3.38057820803428e-06;0.123070767468954;0.0245358633980532;5.01595421658236;5.27708950315287e-07
h2.RecipientISO_HTI;0.0842363736147565;0.0222233470137805;3.79044495694201;0.00015037765538084;0.0871369707613344;0.0216480644913681;4.02516219388016;5.69360589652845e-05
h2.RecipientISO_IND;-1.0619042332438;1.15695668855475;-0.917842684820217;0.358701231647845;-0.856151795220912;1.12725653492994;-0.759500405357265;0.447553271669243
h2.RecipientISO_KEN;0.0980245240055935;0.035380871016191;2.77055146439825;0.0055961455876985;0.113719392044351;0.0344774024227096;3.29837470497622;0.000972462690648435
h2.RecipientISO_KGZ;-0.175986261629425;0.0382474519141622;-4.60125453649531;4.19953855002042e-06;-1.4651520787818;0.0444745825741822;-32.943582468435;0
h2.RecipientISO_KHM;0.101781234212023;0.0235968624094242;4.3133376143844;1.60808263547363e-05;0.112599862227992;0.0229910405761636;4.89755397781919;9.70369834485396e-07
h2.RecipientISO_KIR;-0.0684469251844118;0.0385931409276154;-1.77355155707046;0.0761373566688486;-0.0702024682662787;0.0375987471670609;-1.86714913543132;0.06188076440154
h2.RecipientISO_LAO;-0.015172170614878;0.02390628136689;-0.634652055751814;0.525655369340519;-0.00540463460389396;0.0232962518751929;-0.231995886413347;0.816541208819032
h2.RecipientISO_LBR;0.0795445137784144;0.0399080965369822;1.9931923765069;0.0462403855797402;0.0764575305585983;0.0388722359067037;1.96689304783245;0.049195542203494
h2.RecipientISO_LKA;0.092974378797424;0.0343176201083811;2.70923154064281;0.00674392575547467;0.104408428921517;0.0334399243540125;3.12226869343946;0.00179463066156837
h2.RecipientISO_MDA;-0.0158500244140825;0.0342431473290445;-0.462867044952926;0.643459670552907;0.00774928244382497;0.0333557088812569;0.232322523002334;0.816287520125527
h2.RecipientISO_MDG;0.0160084824105821;0.0291942688129258;0.548343324272409;0.583456184414127;0.0176778906127393;0.0284432449653333;0.621514550617738;0.534261123794058
h2.RecipientISO_MLI;0.0950979181621988;0.0222040314475679;4.28291224441655;1.84462937491414e-05;0.116304449225265;0.0216330008291591;5.3762513182405;7.60526177590037e-08
h2.RecipientISO_MMR;0.0589248843741994;0.0385979452168399;1.52663267547442;0.126852377087784;0.0785466295927695;0.0376110365432469;2.0883931104226;0.0367623884576858
h2.RecipientISO_MNG;-0.00666839293878181;0.0295022785625871;-0.226029759858557;0.821178274194597;0.00462640426402986;0.0287451843986796;0.160945367400126;0.872136430028526
h2.RecipientISO_MOZ;0.118109964701912;0.0246504315812567;4.79139540874078;1.65625353343302e-06;0.124074006466944;0.0240202547997049;5.16539093783755;2.39936899903981e-07
h2.RecipientISO_MRT;0.109280394913954;0.0417994605679447;2.61439725367554;0.00893850406115204;0.128862205542733;0.0407065274122194;3.16563985519559;0.00154742253356432
h2.RecipientISO_MWI;0.103777184875961;0.0203400898631422;5.10210060890702;3.35904088322181e-07;0.117632833701901;0.0198210599947707;5.93473980367023;2.94311863768826e-09
h2.RecipientISO_NER;0.0909137978307915;0.0227567899715743;3.99501853927344;6.46891907307712e-05;0.114882158421232;0.0221744645201933;5.18083123570419;2.20899284864018e-07
h2.RecipientISO_NGA;0.0728323461501521;0.151687364408758;0.480147746214958;0.631122339587209;0.098455858561138;0.147791812384862;0.666179384178272;0.505296448492475
h2.RecipientISO_NIC;0.0951671070775956;0.0230141540521191;4.1351555595776;3.54714274006795e-05;0.082097880272179;0.0224258829741457;3.66085386099748;0.00025137611456838
h2.RecipientISO_NPL;0.0622405429934475;0.0246306766462546;2.52695221846096;0.0115057155209088;0.0715853493667363;0.0239983979800719;2.9829220028012;0.00285510743946848
h2.RecipientISO_PAK;-0.11718905091298;0.162773812210637;-0.719950275301852;0.471555611728546;-0.0819377915199731;0.15859862668858;-0.516636198123355;0.605410141889405
h2.RecipientISO_PNG;-0.0403372641660277;0.0284462209904534;-1.41801837859465;0.156185399107035;-0.0499709013423643;0.0277169673173362;-1.80289931327042;0.071404028887563
h2.RecipientISO_RWA;0.116428619482671;0.0249211552565904;4.67187890304087;2.98456912717349e-06;0.128869556253303;0.0242824537114764;5.30710601920747;1.11379402145673e-07
h2.RecipientISO_SDN;0.0962976861263711;0.0555292672441306;1.73417894572613;0.0828863374438258;0.118598147826695;0.0540956320033665;2.19237937398188;0.0283521247019911
h2.RecipientISO_SEN;0.0632710009101968;0.0227203890524615;2.78476749513856;0.00535661176392721;0.0796490731033955;0.0221484941512708;3.59613942868552;0.000322974734415338
h2.RecipientISO_SLB;-0.0218181854007237;0.0306444435381915;-0.711978514915182;0.476478080533608;-0.0188207668728247;0.0298536500593463;-0.630434363483552;0.528410433881829
h2.RecipientISO_TCD;0.0885618089979417;0.0338680978399582;2.61490354186514;0.00892526573114383;0.115181082121139;0.0329942824804703;3.4909406558338;0.000481323151950264
h2.RecipientISO_TJK;-0.0365811246678426;0.022204157933403;-1.6474898430087;0.0994574022202899;-0.00415918805428408;0.0216369650948524;-0.192226037064393;0.847565151574432
h2.RecipientISO_TON;0.0752516302452743;0.030863377514407;2.43821759981217;0.0147598862115792;0.0737770534391752;0.0300724741864926;2.45330839696299;0.0141548925555568
h2.RecipientISO_TZA;0.00564983993618148;0.0384204987566842;0.147052748376895;0.883090385648845;0.0217367647639827;0.0374347584564945;0.58065727308604;0.561471463699198
h2.RecipientISO_UGA;0.03435476462278;0.0296170893093228;1.1599642444258;0.246063364028347;0.0493190363988849;0.0288621062303536;1.70878161161424;0.0874914101262374
h2.RecipientISO_VNM;0.198171714150239;0.0679007777009022;2.91854851829783;0.00351665144403746;0.212462237058014;0.0661583765858088;3.21141853870079;0.00132081411763663
h2.RecipientISO_WSM;-0.02312721509918;0.0338805352475102;-0.682610676904211;0.494852885621432;-0.0212559662192081;0.0330075639632412;-0.643972582856455;0.519593212993084
h2.RecipientISO_ZMB;0.0405572388723125;0.0270506041098723;1.49930991217719;0.133793252105204;0.0534720834310916;0.0263568458926852;2.02877399097028;0.0424813155855368
h2.RecipientISO_ZWE;0.0313180745738877;0.0325344446922249;0.962612851399676;0.335741845766369;0.0324046112836767;0.031689421247372;1.02256873139846;0.306511800088868
h2.Recipient Population;0.942171998778182;0.937598328538621;1.00487806995848;0.314955565426358;0.799722102255922;0.913527577727868;0.875421959613958;0.381344355646883
h2.WRI Vulnerabilty;-0.499263531333743;0.0974750854243193;-5.12196043902292;3.02375339211736e-07;-0.469664883646927;0.0950401351548106;-4.94175311179736;7.74232188582857e-07
h2.wto;-0.0290214298822125;0.0201732399632957;-1.43861025472437;0.150260979270277;-0.035983399098634;0.0196688012322837;-1.82946579578892;0.0673298587981552
h2.Year_2011;-0.0121946273447834;0.0124366332016179;-0.980540886515571;0.326819197567194;-0.0185937720553597;0.0121151010803802;-1.534759960482;0.124842801287691
h2.Year_2012;0.0122384515173209;0.0111337000629108;1.09922590407211;0.271669542462671;0.00733407310109603;0.0108459641307327;0.676202964779726;0.498911790474159
h2.Year_2013;-0.00608148011439685;0.00967172173125939;-0.628789814614006;0.529486669045188;-0.0160124531467495;0.00942340470041964;-1.69922163547072;0.0892774313423015
h2.Year_2014;0.00296962919351035;0.00969834576790341;0.306199558623525;0.75945270844429;-0.00413900237747175;0.00944865925648933;-0.43805181932337;0.661348719719222
h2.Year_2015;0.0092914302137733;0.00807070491768483;1.15125386301927;0.24962781181966;0.00731362535496547;0.00786245550385076;0.930196088408196;0.352269566799301
h2.Year_2017;0.00984276958968532;0.00770960412005446;1.27668936516234;0.201711937517978;-0.00340738992303703;0.0075141566549595;-0.453462721034447;0.650215581250948
h2.Year_2018;0.0400146560248621;0.00822396224750516;4.86561766951217;1.14099901127318e-06;0.0321565256902489;0.00801272108317516;4.01318420502245;5.99051284928542e-05
Sd;0.149488307180363;0.00135662428128078;110.191384042775;0;0.14628800022823;0.00147110835196952;99.4406700447183;0
Log-likelihood;-6507.34120266391;NA;NA;NA;-7293.73688434831;NA;NA;NA
McFadden Pseudo-R2;0.211863314823964;NA;NA;NA;0.116618995139947;NA;NA;NA
(R²);-6223.84489887786;NA;NA;NA;-28557.223017384;NA;NA;NA
